user_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
6796,0.21586823,-0.061518054,0.012758473,0.00660138,-0.020282049,-0.19429794,-0.25656942,0.1484988,-0.16524404,0.16480154,-0.14734027,0.14852937,-0.021286534,-0.17804606,0.034061946,-0.09135163,-0.03474927,0.094613254,0.16103025,0.029325843,0.14283796,0.120751455,0.15764388,-0.22973685,-0.13079667,-0.13402525,0.06786118,0.05460518,-0.057636436,-0.06371565,0.08035372,0.13953677,-0.12841123,0.14817885,-0.03967591,-0.24120496,0.079506345,0.15049136,0.23693064,0.17585932,-0.1476299,0.17858647,0.07885696,-0.15493387,0.1715105,-0.21521433,0.10929914,-0.11381225,0.19990765,-0.17011337,-0.1339791,-0.13397439,-0.021689367,0.09245828,-0.19839402,-0.060065497,0.0058133486,-0.048963506,0.016765036,-0.28864375,-0.12041518,-0.13925008,0.05599962,-0.18746595,-0.10469513,0.13495785,0.007137336,0.12534404,0.109872475,-0.009100349,0.13242897,-0.0346818,-0.15077156,0.21247315,-0.07712316,0.08089071,-0.122820176,0.15115133,0.10678901,0.102253534,-0.18783598,0.011478639,0.17316887,0.09633475,0.06408425,-0.17552325,0.11085362,-0.12825218,-0.18738873,-0.131494,-0.119624816,0.06013235,-0.2370008,-0.0636512,0.19339049,0.122776896,-0.078738935,0.06141203,-0.011588279,0.18990947,0.025619052,0.120380394,0.095345,0.065234154,0.049944825,0.010532506,-0.02817998,-0.14559995,0.17590708,0.18608724,-0.24098024,-0.17185615,-0.06258433,-0.11811008,-0.04248389,0.16244948,0.12239681,-0.1444611,0.0394314,-0.15715174,0.23135817,-0.16242321,0.06430938,0.14264484,0.012787409,0.0052862447,0.18625642,-0.10497115
6805,0.20758207,-0.06345415,0.010500272,0.0038340313,-0.02001965,-0.19100726,-0.24694768,0.13792606,-0.16490372,0.16117366,-0.14447378,0.14476736,-0.028684221,-0.16700795,0.030277792,-0.08712436,-0.033984713,0.09390374,0.14577001,0.022260014,0.13898449,0.107962824,0.16047409,-0.21912424,-0.14076589,-0.14115441,0.05418217,0.044912476,-0.05284895,-0.1047107,0.07690635,0.12711574,-0.13414125,0.1396812,-0.03663475,-0.22461444,0.07577127,0.14425611,0.22630844,0.16683915,-0.15001921,0.17267957,0.07897133,-0.14240596,0.167751,-0.21096748,0.101847105,-0.10716021,0.17637868,-0.16681798,-0.123005845,-0.12838064,-0.02518859,0.086548835,-0.17748262,-0.04899321,0.008031682,-0.049389996,0.0013479491,-0.28171363,-0.10635127,-0.121889636,0.055535007,-0.18645906,-0.09432654,0.13728787,-0.0031614322,0.13090453,0.0951115,-0.013266085,0.13049825,-0.036006954,-0.14338249,0.19267438,-0.06714728,0.08214891,-0.10710388,0.15520042,0.10508906,0.09699093,-0.18270817,0.008398703,0.1698726,0.09040497,0.059646875,-0.16150895,0.10879744,-0.13537532,-0.17174564,-0.12867905,-0.119694196,0.05654157,-0.2348075,-0.055339225,0.18436842,0.12362278,-0.076015756,0.056943584,-0.012663862,0.1812832,0.027368065,0.113695614,0.099584,0.062452544,0.046218075,0.008363994,-0.03079728,-0.14393327,0.16245447,0.17199732,-0.22755598,-0.16473669,-0.05099804,-0.11729687,-0.04605343,0.15094927,0.1109462,-0.13634472,0.031855,-0.14693382,0.20307153,-0.1617446,0.056859367,0.13529955,0.013566057,0.004238146,0.17953797,-0.109985985
6811,0.20597342,-0.06399879,0.011286507,0.0056284396,-0.020233447,-0.19501546,-0.2488215,0.13990808,-0.1682989,0.16202922,-0.14466022,0.14228034,-0.02663535,-0.18045397,0.023410905,-0.0905947,-0.030714756,0.09538036,0.14968577,0.0224226,0.1373624,0.10928971,0.16428007,-0.21728295,-0.14186724,-0.13719715,0.052728914,0.047474198,-0.057453718,-0.09931981,0.07824426,0.13510521,-0.1347504,0.14890829,-0.038204465,-0.23136702,0.07452581,0.14839154,0.23998857,0.17133546,-0.15266739,0.17285593,0.078662224,-0.14956516,0.16355829,-0.21779656,0.10362123,-0.111169875,0.18602933,-0.16339602,-0.12640549,-0.12909627,-0.024782693,0.08611213,-0.18237484,-0.05429775,0.0092043,-0.051378563,0.0039183605,-0.28338024,-0.1154697,-0.11978384,0.055230036,-0.18081106,-0.1011183,0.14251092,-0.0036313294,0.12730013,0.09254689,-0.012695225,0.12643225,-0.03601318,-0.14269847,0.20037809,-0.069140345,0.0815778,-0.11569398,0.151967,0.10416122,0.09400777,-0.18034242,0.008823195,0.16881628,0.08895331,0.057560038,-0.16434799,0.11391909,-0.13268198,-0.17090748,-0.12483634,-0.117030084,0.054816637,-0.24111934,-0.056364775,0.17942286,0.13082395,-0.07449662,0.056884974,-0.013102001,0.17842907,0.027762482,0.11389222,0.10482483,0.0629916,0.04713272,0.008239078,-0.030977279,-0.14494978,0.17180692,0.17954893,-0.22798488,-0.1645164,-0.050529085,-0.1169383,-0.046314605,0.16070262,0.113710776,-0.1383867,0.036210876,-0.1417748,0.21013476,-0.16044025,0.057404123,0.13881972,0.014073152,0.0034656299,0.18409757,-0.11240999
6817,0.20428489,-0.062106878,0.011606401,0.005403722,-0.020304266,-0.18758617,-0.23828222,0.13855591,-0.16220137,0.15921082,-0.1425664,0.14458777,-0.02594375,-0.16993648,0.026698377,-0.08810184,-0.02920788,0.09221735,0.1484291,0.021820972,0.13693346,0.10730964,0.15970406,-0.21277659,-0.1384097,-0.1373366,0.05164889,0.04884102,-0.057038788,-0.09336788,0.07755912,0.1288689,-0.12878199,0.14373648,-0.03879521,-0.22732083,0.07292389,0.14566526,0.23089944,0.16276515,-0.15178438,0.1668157,0.07762256,-0.14084971,0.15999894,-0.21151266,0.10064565,-0.105331115,0.17907612,-0.15926592,-0.12261297,-0.12672257,-0.023744738,0.08315224,-0.1828976,-0.051788356,0.007982664,-0.049809843,0.0063155703,-0.27695686,-0.10961955,-0.11728358,0.056065787,-0.17874591,-0.09839929,0.13775384,-0.0030876142,0.12561871,0.09620805,-0.011699395,0.1260084,-0.035334695,-0.13908744,0.19357672,-0.066476665,0.07991821,-0.10762472,0.14241435,0.10247697,0.09128504,-0.17696412,0.009436343,0.16036494,0.08913264,0.057780657,-0.15911579,0.10808991,-0.13010055,-0.17301826,-0.12635016,-0.11736022,0.0569944,-0.23361878,-0.05723177,0.1716976,0.12292179,-0.070183195,0.056838877,-0.012493671,0.17843638,0.027345449,0.110556036,0.10025496,0.06411685,0.046222366,0.00859965,-0.02964641,-0.14259881,0.16596149,0.17321448,-0.22491843,-0.15946297,-0.053271543,-0.11512462,-0.04588521,0.15782033,0.110431574,-0.13907337,0.033862043,-0.14210731,0.20415711,-0.15700515,0.054806925,0.13484746,0.013764634,0.0040854076,0.18000558,-0.10966937
6832,0.19772679,-0.06326792,0.008348768,0.00059481774,-0.018990094,-0.17466246,-0.23659736,0.13226895,-0.15514086,0.15215592,-0.13774592,0.14019997,-0.031685133,-0.15864414,0.025236597,-0.0785279,-0.029197104,0.092958696,0.13028069,0.014199746,0.12886669,0.0955121,0.15708227,-0.20206226,-0.1462472,-0.1471093,0.04016906,0.038623385,-0.049551103,-0.12961686,0.07706689,0.11740968,-0.13538565,0.129709,-0.034599673,-0.2101023,0.06441942,0.13354,0.21670245,0.15364741,-0.14648059,0.1621933,0.07879981,-0.12430738,0.15288422,-0.20026547,0.097688735,-0.099875934,0.16065773,-0.16152689,-0.110590525,-0.12159473,-0.025673497,0.07985478,-0.16276109,-0.0375767,0.010838296,-0.0494583,-0.007166596,-0.2651256,-0.09896753,-0.10591636,0.05547096,-0.18338612,-0.089356124,0.13198628,-0.012819137,0.12918715,0.08452376,-0.014714357,0.12342556,-0.036548644,-0.13638626,0.17636314,-0.060592342,0.08009363,-0.0989742,0.15339762,0.101804316,0.0823079,-0.17523885,0.0052518295,0.15930079,0.08993482,0.05692153,-0.15457955,0.10201609,-0.13209282,-0.16327043,-0.12813306,-0.117525734,0.050979912,-0.22769828,-0.049397796,0.17607434,0.121667616,-0.07082078,0.054895494,-0.014966818,0.17367566,0.027484855,0.1032263,0.09656721,0.05565894,0.042610973,0.0072867917,-0.030449783,-0.13965046,0.1502122,0.16077621,-0.21008725,-0.15719028,-0.047965284,-0.11280449,-0.04984849,0.14111754,0.10162461,-0.1257491,0.028103296,-0.12775521,0.17936756,-0.15640697,0.050063927,0.12855047,0.014004855,0.004837433,0.17009158,-0.10680753
6834,0.31566057,-0.08476343,0.027960027,0.032402597,-0.022106688,-0.36660385,-0.39886355,0.2153275,-0.3127369,0.27201647,-0.20736305,0.24762633,0.005384393,-0.29104647,0.047806643,-0.16041026,-0.028827894,0.14295419,0.284053,0.06093792,0.1929262,0.20682561,0.21069399,-0.38357392,-0.13288076,-0.12720145,0.17507909,0.13193546,-0.15289474,0.08131925,0.13907295,0.22549109,-0.13036458,0.28229564,-0.049546115,-0.47262898,0.11110385,0.27324194,0.41230518,0.30270806,-0.23260951,0.21436696,0.088165246,-0.27562624,0.26040107,-0.32335305,0.19575956,-0.21531287,0.39607853,-0.28341156,-0.29707193,-0.16428721,-0.024014229,0.15957434,-0.41499949,-0.18886879,-0.013240516,-0.056027126,0.07588069,-0.4305285,-0.22088592,-0.23572402,0.061830394,-0.26374784,-0.1899992,0.18228528,0.043326974,0.17637236,0.18397692,0.00096042606,0.14041218,-0.024108311,-0.20467582,0.3806279,-0.14835975,0.108225286,-0.19481939,0.09094876,0.13042334,0.16135043,-0.2531104,0.028141472,0.2546746,0.12625766,0.060241133,-0.28377393,0.1737947,-0.14833346,-0.34637994,-0.1626648,-0.15317293,0.114419185,-0.34008753,-0.14047769,0.23131481,0.16228214,-0.09046017,0.0751739,-0.005641605,0.3037364,0.025405776,0.2170074,0.11357963,0.11696502,0.05859199,0.016028684,-0.024658564,-0.21514443,0.34961766,0.36726862,-0.40212154,-0.2920274,-0.10704021,-0.2068896,-0.027319884,0.24668793,0.21324381,-0.25432757,0.10267886,-0.29060492,0.4249281,-0.19569454,0.10771719,0.22685055,0.015287755,0.0031663966,0.33912414,-0.17058873
6837,0.19691543,-0.058240622,0.012304712,0.0071290825,-0.018077303,-0.18549417,-0.22377774,0.13499855,-0.16029769,0.15412305,-0.13893454,0.13895383,-0.024353458,-0.15498675,0.03561243,-0.08850276,-0.03634001,0.08770869,0.15039676,0.026568942,0.135721,0.109679505,0.14812477,-0.21093877,-0.12531266,-0.123586275,0.05729201,0.045299042,-0.04866026,-0.070839904,0.07011755,0.12194979,-0.12712814,0.13575783,-0.038360108,-0.21464539,0.07522058,0.13885462,0.216108,0.15956385,-0.14326225,0.16933233,0.077098235,-0.14157195,0.16848111,-0.20291218,0.102442324,-0.099548884,0.17026253,-0.14641121,-0.11884464,-0.1237671,-0.022199381,0.07775197,-0.17495619,-0.053910084,0.0049907616,-0.044289727,0.014426088,-0.26326188,-0.10901035,-0.12260484,0.055364348,-0.17156,-0.09262886,0.12986627,0.005418383,0.11886977,0.09969976,-0.010343968,0.11852239,-0.034846853,-0.13703886,0.19228156,-0.06929971,0.07779169,-0.103792384,0.13942513,0.098568715,0.09859354,-0.17130663,0.011451998,0.15129198,0.08016002,0.05993569,-0.15254244,0.099987105,-0.12512393,-0.16724513,-0.122218005,-0.11446737,0.059444822,-0.21768677,-0.054891117,0.17326848,0.11054948,-0.0760302,0.05947497,-0.011912532,0.1692558,0.029350739,0.10645938,0.09339059,0.06618914,0.046972524,0.010180579,-0.02852561,-0.13628162,0.16071382,0.16837594,-0.21815582,-0.1510882,-0.055950955,-0.11492868,-0.04022844,0.14844967,0.1124794,-0.13620341,0.033117656,-0.14731656,0.20168777,-0.14937334,0.05603892,0.13033363,0.012264457,0.0043901913,0.17030244,-0.09573067
6844,0.24080046,-0.07022617,0.015588304,0.0057204748,-0.032562636,-0.24007061,-0.31435874,0.15775439,-0.213652,0.2075825,-0.15510811,0.17671414,-0.024701316,-0.21272105,0.047401626,-0.093556665,-0.03462325,0.11144383,0.1788277,0.025901305,0.165193,0.13033108,0.17322823,-0.26889044,-0.16431679,-0.15622535,0.09003498,0.07328486,-0.09443651,-0.07950729,0.105291456,0.15005164,-0.12940595,0.16585249,-0.04133126,-0.28833956,0.092548765,0.18543422,0.27871853,0.22368598,-0.17137574,0.18880275,0.084215626,-0.17192501,0.21055311,-0.24116674,0.110809825,-0.13380875,0.23693751,-0.22423206,-0.18212414,-0.14801908,-0.028153561,0.11586289,-0.24243724,-0.06822873,0.0015923548,-0.05809177,0.009752543,-0.34270465,-0.11839687,-0.1679827,0.05990734,-0.21420777,-0.11882245,0.14596865,-0.0011824938,0.16511685,0.12577002,-0.011366798,0.16964221,-0.03554429,-0.16806844,0.25112814,-0.08167893,0.09451708,-0.13277373,0.17402357,0.12097761,0.11626761,-0.22284883,0.00877345,0.21424313,0.12501478,0.0724625,-0.21372288,0.13529891,-0.1463523,-0.23985893,-0.14088026,-0.1262362,0.06763978,-0.29119155,-0.07781784,0.23735082,0.13295199,-0.078494914,0.059231985,-0.0102700945,0.23408231,0.021851959,0.14926612,0.08570661,0.079723895,0.05143469,0.010445363,-0.02949249,-0.1650902,0.19881383,0.2299642,-0.27122542,-0.2082687,-0.06931937,-0.1382882,-0.044163328,0.17284155,0.13939244,-0.16958106,0.044624526,-0.17455782,0.25808334,-0.18612102,0.081119254,0.16111326,0.014051132,0.0029605257,0.20107305,-0.1428252
6857,0.2132853,-0.061136935,0.011245118,0.0055681537,-0.019964697,-0.19397071,-0.25022784,0.14609352,-0.16563442,0.16111135,-0.14369015,0.14868806,-0.025837766,-0.16876914,0.03425769,-0.089155994,-0.038233478,0.094664015,0.15420061,0.027280057,0.14115548,0.113457,0.15604307,-0.22747834,-0.13319494,-0.13831241,0.061926864,0.047258362,-0.05223762,-0.08336151,0.07770682,0.13296041,-0.13418207,0.14333859,-0.03661641,-0.23012541,0.078000516,0.14625639,0.22908998,0.1713821,-0.14755131,0.17772533,0.07958932,-0.14853871,0.17458835,-0.21349786,0.10597503,-0.10946714,0.18512432,-0.16777574,-0.13048992,-0.13144466,-0.023798412,0.088601746,-0.18519667,-0.05435104,0.0063023446,-0.048183847,0.009026236,-0.28295675,-0.11503057,-0.13504258,0.05565712,-0.18870065,-0.100386046,0.13503043,0.004473868,0.12718786,0.10211525,-0.011098233,0.12974559,-0.035476483,-0.15016021,0.20206855,-0.07453134,0.08356255,-0.113811545,0.1579161,0.10544323,0.10243019,-0.18756495,0.010055211,0.17195334,0.09397412,0.06292518,-0.17031144,0.11224537,-0.13199331,-0.17855199,-0.13221247,-0.12078682,0.05944622,-0.23424147,-0.060085334,0.19471136,0.12258032,-0.08324172,0.059938677,-0.01193068,0.18571654,0.029122686,0.11730208,0.09827697,0.063752644,0.048470102,0.009609932,-0.029670639,-0.14313118,0.16791248,0.17525902,-0.23393175,-0.16922928,-0.057560757,-0.11697067,-0.043903638,0.1549466,0.117015004,-0.1385459,0.036756758,-0.1533273,0.21772034,-0.16354696,0.061306417,0.1388373,0.012819729,0.0050175535,0.1839429,-0.10432901
6859,0.19759674,-0.060558382,0.013648671,0.008076579,-0.019970538,-0.18727812,-0.22438131,0.13338345,-0.16359536,0.15693475,-0.13877076,0.13349818,-0.020650174,-0.16390865,0.03180681,-0.089672856,-0.030405758,0.08786449,0.1516144,0.02496783,0.13654014,0.110587925,0.15064001,-0.20738447,-0.12734544,-0.1202988,0.057772454,0.049338926,-0.053854004,-0.06483517,0.07254097,0.12606366,-0.12208166,0.14052404,-0.04085183,-0.22196226,0.07451005,0.1432786,0.2238807,0.163883,-0.1449772,0.16771376,0.077074595,-0.14617278,0.16372003,-0.20501474,0.100952215,-0.101786196,0.17828307,-0.14585383,-0.12051762,-0.123273365,-0.021602068,0.07749498,-0.18071264,-0.057050984,0.005158478,-0.045821648,0.017290484,-0.2652396,-0.11152793,-0.121167794,0.055646785,-0.16635777,-0.0956798,0.1325581,0.003268547,0.11771207,0.10082636,-0.009952144,0.11830336,-0.03443706,-0.13351272,0.19828187,-0.06638111,0.076750115,-0.10922867,0.13475275,0.09858505,0.09535086,-0.16712005,0.012058699,0.15210581,0.079832315,0.059019458,-0.1536182,0.10001052,-0.12339558,-0.17067544,-0.11999811,-0.11260219,0.059027135,-0.22046475,-0.055776935,0.16609685,0.11201247,-0.068206,0.057920136,-0.011790236,0.16736647,0.02730971,0.11054681,0.094454706,0.066727795,0.047813226,0.010296803,-0.027509829,-0.13924342,0.16600764,0.17250504,-0.21849176,-0.15039958,-0.05709654,-0.11546585,-0.039990835,0.15485516,0.11452353,-0.14044055,0.03459523,-0.14485906,0.20276093,-0.14756219,0.05633072,0.13096999,0.012427333,0.0030685156,0.16976266,-0.10012614
6866,0.1840711,-0.055667914,0.013573841,0.0073066563,-0.019331068,-0.1789576,-0.22290811,0.1309535,-0.15442513,0.15677443,-0.13664779,0.13384952,-0.020455256,-0.15998268,0.0345384,-0.0881594,-0.031118974,0.08545389,0.15328018,0.026860984,0.13059394,0.11066108,0.14145668,-0.20045517,-0.12382295,-0.1169101,0.05719042,0.048988394,-0.055437043,-0.05831713,0.07207733,0.12541127,-0.12194145,0.13881859,-0.041390143,-0.21771872,0.07025079,0.13881518,0.21530981,0.15858257,-0.14121182,0.16132835,0.07456369,-0.14194213,0.16284032,-0.19536416,0.099452816,-0.10021853,0.18046367,-0.14207767,-0.1187163,-0.12132922,-0.021390507,0.07465654,-0.18347377,-0.05543601,0.003913151,-0.04353601,0.020196356,-0.25529897,-0.11165999,-0.11826581,0.055895135,-0.16758712,-0.095795296,0.12517801,0.003512335,0.116008446,0.101880334,-0.008301294,0.11604215,-0.034477957,-0.13142888,0.19886006,-0.06811957,0.07313014,-0.107195444,0.12614168,0.09723929,0.09522643,-0.16165157,0.011103936,0.14432006,0.08237332,0.059947252,-0.15437576,0.095170856,-0.113516435,-0.17259768,-0.11496055,-0.11116154,0.058800247,-0.22011587,-0.05169697,0.17026569,0.10765565,-0.06913176,0.0598536,-0.013012582,0.17348522,0.025714133,0.10322108,0.08499878,0.06667776,0.046866618,0.010434922,-0.026637461,-0.13410576,0.16467866,0.17318262,-0.21293412,-0.14627081,-0.061458804,-0.1126271,-0.039404415,0.15296385,0.11289589,-0.13713941,0.03133989,-0.14000964,0.20087238,-0.14320388,0.054057308,0.12837742,0.012421154,0.0046236496,0.16155526,-0.0919807
6875,0.22057992,-0.065084584,0.012125046,0.0059800837,-0.020986501,-0.19988552,-0.26041853,0.14967765,-0.17043716,0.16863449,-0.15004432,0.1549702,-0.024040036,-0.18316853,0.028409204,-0.09227003,-0.032050475,0.096781,0.16106172,0.027066398,0.14773417,0.11856794,0.16723986,-0.23416507,-0.14134455,-0.14345524,0.062495984,0.055525523,-0.06193235,-0.082727544,0.084185645,0.14089975,-0.1315387,0.15384236,-0.03904092,-0.24706684,0.08079456,0.15495981,0.24546146,0.17771676,-0.15776777,0.17765851,0.078759894,-0.15369803,0.17075627,-0.22453398,0.10740176,-0.11578073,0.19961233,-0.17675686,-0.13636559,-0.13588902,-0.023353456,0.095147535,-0.19935578,-0.05951369,0.0076297508,-0.05251934,0.009307643,-0.30073184,-0.118060365,-0.13450879,0.05635509,-0.19026695,-0.106630296,0.14427023,0.00216532,0.13200259,0.105993316,-0.010522601,0.13783413,-0.03510054,-0.15147409,0.20999408,-0.07468513,0.0840483,-0.11978342,0.15225698,0.10869445,0.10117504,-0.19128558,0.0107331835,0.1772245,0.09886327,0.06153816,-0.1747539,0.118241094,-0.13656546,-0.18789129,-0.13427287,-0.121768035,0.060280837,-0.24686185,-0.06667888,0.18768206,0.13233295,-0.076559916,0.05932827,-0.011253491,0.19195199,0.02636835,0.12299864,0.10384893,0.06711307,0.049482174,0.00919672,-0.029916065,-0.1491659,0.17751183,0.18568537,-0.2456888,-0.17559353,-0.057353638,-0.11951021,-0.046119202,0.16792308,0.1199336,-0.14784142,0.0397671,-0.15679914,0.22999036,-0.16792494,0.06278597,0.1456355,0.014027426,0.0045234254,0.19511558,-0.116245836
6876,0.20294373,-0.059574965,0.013490284,0.008746701,-0.019775556,-0.18952774,-0.22674114,0.13932271,-0.16319467,0.15764646,-0.1399923,0.13906276,-0.02016619,-0.16612913,0.029516581,-0.09248033,-0.031436026,0.08805219,0.15667842,0.027612971,0.13755007,0.11266626,0.15374503,-0.21112618,-0.12580895,-0.12209061,0.057157133,0.051882427,-0.054539476,-0.059884325,0.07252993,0.13213837,-0.12248469,0.14668271,-0.041175436,-0.22607072,0.07649534,0.14509913,0.23010233,0.16337714,-0.14713486,0.16897759,0.076618426,-0.14779484,0.16332571,-0.21100496,0.10200131,-0.10278788,0.18253796,-0.14353107,-0.12136991,-0.12569863,-0.02112607,0.07821194,-0.18661943,-0.0596678,0.0059998706,-0.045799088,0.018945597,-0.27124116,-0.11589916,-0.12183866,0.055534966,-0.16852891,-0.10043059,0.13597892,0.0071157203,0.11592502,0.100463465,-0.009094957,0.11803399,-0.034183685,-0.13662037,0.19888821,-0.06957667,0.077443846,-0.11347642,0.13327882,0.09773799,0.09520895,-0.1707504,0.0131786885,0.1494976,0.082186036,0.058712598,-0.15673435,0.10239387,-0.12399058,-0.17145133,-0.12341479,-0.11477114,0.060754485,-0.22493038,-0.059456527,0.16249652,0.115692146,-0.070327684,0.058759075,-0.011111681,0.16840497,0.028557772,0.108813,0.10086126,0.06838838,0.048715524,0.01038143,-0.027740005,-0.13899036,0.16912715,0.17464715,-0.22463411,-0.14995846,-0.05825765,-0.11392867,-0.040422805,0.16147171,0.115349926,-0.14414866,0.037347384,-0.14761421,0.21231438,-0.15108138,0.0577123,0.13488235,0.013308883,0.003603209,0.17790624,-0.09921473
6885,0.21288928,-0.062713616,0.012776972,0.00610998,-0.022964276,-0.20084114,-0.25648564,0.14462264,-0.17613547,0.1710749,-0.14654654,0.15362027,-0.02498789,-0.18007784,0.035195053,-0.090821356,-0.03626645,0.09626011,0.16050948,0.026918352,0.1465061,0.11594517,0.16062835,-0.23223494,-0.14194502,-0.13858086,0.065273024,0.05375512,-0.063750446,-0.08065106,0.08239802,0.13597932,-0.1298709,0.15144,-0.03861406,-0.24349329,0.080560446,0.15668216,0.23962662,0.18068624,-0.15464865,0.17706287,0.0788261,-0.15365347,0.17831327,-0.2200619,0.103464395,-0.11307427,0.19637176,-0.17463385,-0.13878143,-0.1325204,-0.024145333,0.09148655,-0.19619492,-0.058477033,0.0055192364,-0.0508301,0.010331101,-0.29283246,-0.11500273,-0.1363868,0.05677785,-0.18812163,-0.10484426,0.1390483,0.0027613842,0.13380033,0.10799269,-0.010741284,0.13702518,-0.035189707,-0.14908913,0.21271987,-0.0731348,0.08376599,-0.119021505,0.1526335,0.10727194,0.10181208,-0.19033043,0.010683152,0.1756777,0.09624075,0.06332512,-0.17221671,0.11553143,-0.1340943,-0.19124359,-0.13102174,-0.119997896,0.06182486,-0.24784425,-0.06439311,0.19355683,0.12371099,-0.07632038,0.05919483,-0.012014126,0.19273971,0.027015038,0.12089558,0.09614045,0.06868505,0.048082903,0.009743282,-0.02985225,-0.14564484,0.17425734,0.1850315,-0.23897542,-0.17230411,-0.059497952,-0.120471865,-0.043231945,0.16240315,0.11959177,-0.14702198,0.038342737,-0.15481707,0.22362167,-0.16665263,0.06315955,0.14144103,0.013311853,0.0032834187,0.18590078,-0.11382956
6890,0.21723677,-0.060096506,0.013625761,0.007677318,-0.020917444,-0.19697821,-0.2555555,0.15108289,-0.16485454,0.16256724,-0.14474411,0.15210868,-0.018161198,-0.1744229,0.037248135,-0.09039361,-0.03487544,0.09222213,0.16360985,0.031475786,0.14306913,0.12312175,0.15114795,-0.23319803,-0.12638518,-0.12846205,0.07111762,0.056976203,-0.058043454,-0.048427287,0.07987386,0.13876392,-0.12661888,0.14423618,-0.041406766,-0.23911795,0.08131064,0.149476,0.23271956,0.17675434,-0.14716987,0.17777269,0.07858003,-0.15447251,0.17652541,-0.21449572,0.11128213,-0.113084234,0.20133008,-0.17013635,-0.13606805,-0.13442178,-0.020317245,0.09050298,-0.2012565,-0.06323626,0.00421037,-0.047555815,0.022248192,-0.2842425,-0.120491475,-0.14869943,0.056484673,-0.18319301,-0.10533123,0.13027738,0.01001788,0.12309226,0.114113465,-0.0075198626,0.13137066,-0.034066252,-0.1527114,0.21623395,-0.080120295,0.08116292,-0.12041862,0.14954923,0.10676326,0.10618274,-0.18946517,0.012312973,0.17166388,0.09867709,0.06628886,-0.17962192,0.11064666,-0.12449,-0.1876373,-0.13002051,-0.11838303,0.061554637,-0.23305292,-0.06423624,0.1952816,0.118589185,-0.08068427,0.0628429,-0.010441022,0.1905339,0.026282473,0.12259271,0.09182533,0.067425236,0.052107405,0.011465081,-0.027211187,-0.1447213,0.17721698,0.18815202,-0.2399311,-0.17220257,-0.064696595,-0.117132336,-0.041289657,0.16209204,0.1283363,-0.14507854,0.038772453,-0.16075195,0.23302105,-0.15832269,0.06626033,0.14451142,0.012238737,0.0058617583,0.18113695,-0.102137275
6894,0.20084931,-0.058391567,0.014360074,0.007994718,-0.02028074,-0.18821487,-0.23921375,0.14107561,-0.1621445,0.15968806,-0.14011344,0.14319375,-0.017901218,-0.16977565,0.038368773,-0.08890941,-0.032672536,0.088337295,0.15841809,0.029290525,0.13628994,0.11847713,0.14467478,-0.21810028,-0.1249047,-0.120724596,0.06570856,0.05454274,-0.0574375,-0.04699904,0.07602693,0.131077,-0.12257256,0.13899253,-0.041506108,-0.23011903,0.07616744,0.14444168,0.22620541,0.16940017,-0.14270522,0.17079969,0.07696185,-0.14800672,0.17069267,-0.20637684,0.10759285,-0.106390096,0.19285332,-0.15726732,-0.1274925,-0.12702248,-0.020239325,0.08090251,-0.1930113,-0.06006721,0.0033537052,-0.045625187,0.02395013,-0.26804778,-0.11745539,-0.1375143,0.056687094,-0.17483476,-0.10144786,0.12755139,0.0078777475,0.11791504,0.1120951,-0.007432497,0.122057274,-0.034083065,-0.14441404,0.21087383,-0.07587317,0.07633499,-0.11469528,0.13846594,0.10207465,0.10035882,-0.17794895,0.011927223,0.15759477,0.090962194,0.06396994,-0.17025799,0.10275944,-0.1168458,-0.1818278,-0.122202225,-0.112963006,0.060159486,-0.22452977,-0.059691615,0.18440415,0.11048652,-0.07435479,0.06199081,-0.0118228,0.18095781,0.026173335,0.113979675,0.08471932,0.066242374,0.049985908,0.011503889,-0.025812536,-0.1386251,0.17036179,0.18299487,-0.22512093,-0.15919718,-0.0650142,-0.11681069,-0.039178338,0.15587448,0.12262344,-0.14106274,0.035910234,-0.15197134,0.21890268,-0.15038061,0.061897144,0.137651,0.011748875,0.0051688333,0.16713028,-0.09738452
